Combined_Key,Last_Update,Confirmed,Deaths,Recovered,Incident_Rate,Case_Fatality_Ratio
"Hill, Texas, US",2022-02-01 04:21:11,8423,184,,22982.891756937435,2.1844948355692746
"Hockley, Texas, US",2022-02-01 04:21:11,7331,150,,31844.83732244472,2.046105579047879
"Hood, Texas, US",2022-02-01 04:21:11,12513,236,,20299.14183281151,1.886038519939263
"Hopkins, Texas, US",2022-02-01 04:21:11,6809,160,,18361.01822888577,2.349831105889264
"Houston, Texas, US",2022-02-01 04:21:11,3631,96,,15808.951584813654,2.643899752134398
"Howard, Texas, US",2022-02-01 04:21:11,6314,158,,17221.25245472398,2.5023756731073803
"Hudspeth, Texas, US",2022-02-01 04:21:11,914,16,,18706.508391322142,1.75054704595186
"Hunt, Texas, US",2022-02-01 04:21:11,14972,329,,15185.508245937886,2.1974352123964733
"Hutchinson, Texas, US",2022-02-01 04:21:11,6274,120,,29964.65756041647,1.9126554032515144
"Irion, Texas, US",2022-02-01 04:21:11,403,3,,26236.97916666667,0.7444168734491315
"Jack, Texas, US",2022-02-01 04:21:11,1410,23,,15780.637940682707,1.6312056737588652
"Jackson, Texas, US",2022-02-01 04:21:11,3105,55,,21036.58536585365,1.7713365539452497
"Jasper, Texas, US",2022-02-01 04:21:11,5749,170,,16181.147794759208,2.9570360062619585
"Jeff Davis, Texas, US",2022-02-01 04:21:11,216,8,,9498.68073878628,3.703703703703704
"Jefferson, Texas, US",2022-02-01 04:21:11,40812,762,,16223.242501937868,1.867097912378712
"Jim Hogg, Texas, US",2022-02-01 04:21:11,2055,20,,39519.230769230766,0.97323600973236
"Jim Wells, Texas, US",2022-02-01 04:21:11,10287,186,,25411.29390840373,1.8081073199183435
"Johnson, Texas, US",2022-02-01 04:21:11,39902,643,,22695.18874739075,1.6114480477169064
"Jones, Texas, US",2022-02-01 04:21:11,4312,85,,21470.89578250261,1.971243042671614
"Karnes, Texas, US",2022-02-01 04:21:11,5075,60,,32529.96602781873,1.1822660098522169
"Kaufman, Texas, US",2022-02-01 04:21:11,33317,477,,24470.08534453633,1.4317015337515382
"Kendall, Texas, US",2022-02-01 04:21:11,7450,106,,15707.02704981974,1.422818791946309
"Kenedy, Texas, US",2022-02-01 04:21:11,72,2,,17821.78217821782,2.7777777777777777
"Kent, Texas, US",2022-02-01 04:21:11,193,3,,25328.083989501312,1.5544041450777202
"Kerr, Texas, US",2022-02-01 04:21:11,9020,159,,17148.28897338403,1.762749445676275
"Kimble, Texas, US",2022-02-01 04:21:11,638,12,,14710.62946737376,1.8808777429467085
"King, Texas, US",2022-02-01 04:21:11,39,0,,14338.235294117649,0.0
"Kinney, Texas, US",2022-02-01 04:21:11,704,10,,19198.254704117808,1.4204545454545454
"Kleberg, Texas, US",2022-02-01 04:21:11,6299,134,,20531.29074315515,2.1273217971106524
"Knox, Texas, US",2022-02-01 04:21:11,474,22,,12936.681222707424,4.641350210970464
"La Salle, Texas, US",2022-02-01 04:21:11,2087,42,,27752.659574468085,2.012458073790129
"Lamar, Texas, US",2022-02-01 04:21:11,8997,231,,18044.88658015604,2.5675225075025008
"Lamb, Texas, US",2022-02-01 04:21:11,4180,104,,32420.69339951912,2.488038277511962
"Lampasas, Texas, US",2022-02-01 04:21:11,5211,75,,24318.648497293263,1.4392630972941851
"Lavaca, Texas, US",2022-02-01 04:21:11,4026,106,,19976.183387913068,2.6328862394436165
"Lee, Texas, US",2022-02-01 04:21:11,3846,56,,22309.87876326933,1.4560582423296933
"Leon, Texas, US",2022-02-01 04:21:11,3520,77,,20225.23557802804,2.1875
"Liberty, Texas, US",2022-02-01 04:21:11,16637,374,,18858.749249027987,2.248001442567771
"Limestone, Texas, US",2022-02-01 04:21:11,4811,116,,20527.37125058668,2.4111411348991894
"Lipscomb, Texas, US",2022-02-01 04:21:11,595,12,,18403.95917104856,2.016806722689076
"Live Oak, Texas, US",2022-02-01 04:21:11,2050,40,,16793.642991726058,1.951219512195122
"Llano, Texas, US",2022-02-01 04:21:11,3640,88,,16701.078228951596,2.417582417582417
"Loving, Texas, US",2022-02-01 04:21:11,119,0,,70414.20118343196,0.0
"Lubbock, Texas, US",2022-02-01 04:21:11,90008,1199,,28981.64337071633,1.3321038129944005
"Lynn, Texas, US",2022-02-01 04:21:11,1319,32,,22164.34212737355,2.4260803639120545
"Madison, Texas, US",2022-02-01 04:21:11,3549,49,,24845.981517782133,1.3806706114398422
"Marion, Texas, US",2022-02-01 04:21:11,1532,55,,15546.985995534807,3.5900783289817237
"Martin, Texas, US",2022-02-01 04:21:11,1093,24,,18939.52521226824,2.195791399817017
"Mason, Texas, US",2022-02-01 04:21:11,742,9,,17360.78614880674,1.2129380053908356
"Matagorda, Texas, US",2022-02-01 04:21:11,7756,170,,21166.389214856863,2.191851469829809
"Maverick, Texas, US",2022-02-01 04:21:11,19625,428,,33420.183236265795,2.180891719745223
"McCulloch, Texas, US",2022-02-01 04:21:11,1210,42,,15155.310621242485,3.471074380165289
"McLennan, Texas, US",2022-02-01 04:21:11,53423,806,,20817.697556337505,1.5087134754693672
"McMullen, Texas, US",2022-02-01 04:21:11,153,8,,20592.19380888291,5.228758169934641
"Medina, Texas, US",2022-02-01 04:21:11,9218,179,,17869.882133995037,1.9418528965068345
"Menard, Texas, US",2022-02-01 04:21:11,466,12,,21796.071094480827,2.575107296137339
"Midland, Texas, US",2022-02-01 04:21:11,35115,443,,19857.831161780672,1.2615691300014238
"Milam, Texas, US",2022-02-01 04:21:11,4679,93,,18849.454135277767,1.9876041889292584
"Mills, Texas, US",2022-02-01 04:21:11,1409,29,,28914.42643135645,2.0581973030518097
"Mitchell, Texas, US",2022-02-01 04:21:11,1789,46,,20936.22001170275,2.57126886528787
"Montague, Texas, US",2022-02-01 04:21:11,4379,110,,22096.074275910792,2.511989038593286
"Montgomery, Texas, US",2022-02-01 04:21:11,129046,1193,,21245.95194858008,0.924476543248144
"Moore, Texas, US",2022-02-01 04:21:11,5042,104,,24078.319006685768,2.062673542245141
"Morris, Texas, US",2022-02-01 04:21:11,2351,61,,18978.0432676784,2.594640578477244
"Motley, Texas, US",2022-02-01 04:21:11,256,11,,21333.33333333333,4.296875
"Nacogdoches, Texas, US",2022-02-01 04:21:11,11228,243,,17219.802466106376,2.164232276451728
"Navarro, Texas, US",2022-02-01 04:21:11,11647,203,,23241.47426815397,1.7429380956469478
"Newton, Texas, US",2022-02-01 04:21:11,1249,56,,9187.20117690327,4.483586869495596
"Nolan, Texas, US",2022-02-01 04:21:11,2888,89,,19627.565583797743,3.081717451523546
"Nueces, Texas, US",2022-02-01 04:21:11,93244,1372,,25737.10853616124,1.4714083479902191
"Ochiltree, Texas, US",2022-02-01 04:21:11,1949,42,,19814.965433102887,2.1549512570549
"Oldham, Texas, US",2022-02-01 04:21:11,510,6,,24147.727272727272,1.1764705882352942
"Orange, Texas, US",2022-02-01 04:21:11,14411,316,,17280.20528562521,2.192769412254528
"Palo Pinto, Texas, US",2022-02-01 04:21:11,6663,138,,22827.09239782109,2.071139126519586
"Panola, Texas, US",2022-02-01 04:21:11,4178,116,,18013.27929636975,2.7764480612733364
"Parker, Texas, US",2022-02-01 04:21:11,32428,382,,22696.28634219404,1.1779943258912051
"Parmer, Texas, US",2022-02-01 04:21:11,2136,46,,22238.41749089016,2.153558052434457
"Pecos, Texas, US",2022-02-01 04:21:11,2551,62,,16122.100739429943,2.430419443355547
"Polk, Texas, US",2022-02-01 04:21:11,7398,228,,14406.169065098436,3.0819140308191404
"Potter, Texas, US",2022-02-01 04:21:11,33650,636,,28659.029936549843,1.8900445765230312
"Presidio, Texas, US",2022-02-01 04:21:11,940,32,,14021.479713603818,3.404255319148936
"Rains, Texas, US",2022-02-01 04:21:11,1727,52,,13800.54339140163,3.011001737116387
"Randall, Texas, US",2022-02-01 04:21:11,26276,437,,19080.261122769814,1.6631146293195311
"Reagan, Texas, US",2022-02-01 04:21:11,800,13,,20784.61938165757,1.625
"Real, Texas, US",2022-02-01 04:21:11,762,23,,22074.159907300123,3.0183727034120733
"Red River, Texas, US",2022-02-01 04:21:11,2065,59,,17175.413790235383,2.857142857142857
"Reeves, Texas, US",2022-02-01 04:21:11,4400,64,,27541.311967951933,1.4545454545454546
"Refugio, Texas, US",2022-02-01 04:21:11,1650,31,,23747.84110535406,1.878787878787879
"Roberts, Texas, US",2022-02-01 04:21:11,156,1,,18266.97892271663,0.6410256410256411
"Robertson, Texas, US",2022-02-01 04:21:11,4370,70,,25594.471125688186,1.6018306636155606
"Rockwall, Texas, US",2022-02-01 04:21:11,25112,241,,23935.56688748034,0.9597005415737496
"Runnels, Texas, US",2022-02-01 04:21:11,2172,60,,21161.34060795012,2.7624309392265194
"Rusk, Texas, US",2022-02-01 04:21:11,10078,201,,18523.69223982649,1.9944433419329235
"Sabine, Texas, US",2022-02-01 04:21:11,1184,78,,11231.265414532349,6.587837837837838
"San Augustine, Texas, US",2022-02-01 04:21:11,1007,38,,12225.324754158071,3.7735849056603774
"San Jacinto, Texas, US",2022-02-01 04:21:11,4977,90,,17245.919817041482,1.8083182640144664
"San Patricio, Texas, US",2022-02-01 04:21:11,10177,315,,15251.011539037914,3.0952146998133045
"San Saba, Texas, US",2022-02-01 04:21:11,1197,31,,19768.78612716763,2.589807852965748
"Schleicher, Texas, US",2022-02-01 04:21:11,484,9,,17329.036877909057,1.859504132231405
"Scurry, Texas, US",2022-02-01 04:21:11,4813,95,,28815.18290127522,1.973820901724496
"Shackelford, Texas, US",2022-02-01 04:21:11,616,12,,18866.76875957121,1.948051948051948
"Shelby, Texas, US",2022-02-01 04:21:11,4141,117,,16384.42668354831,2.825404491668679
"Sherman, Texas, US",2022-02-01 04:21:11,457,16,,15122.435473196558,3.50109409190372
"Smith, Texas, US",2022-02-01 04:21:11,42423,869,,18226.7745358774,2.0484171322160147
"Somervell, Texas, US",2022-02-01 04:21:11,1989,31,,21790.096406660825,1.558572146807441
"Starr, Texas, US",2022-02-01 04:21:11,16461,340,,25468.4139680968,2.06548812344329
"Stephens, Texas, US",2022-02-01 04:21:11,1727,39,,18439.03480674781,2.25825130283729
"Sterling, Texas, US",2022-02-01 04:21:11,242,5,,18745.158791634392,2.066115702479338
"Stonewall, Texas, US",2022-02-01 04:21:11,325,7,,24074.07407407408,2.1538461538461537
"Sutton, Texas, US",2022-02-01 04:21:11,744,11,,19703.38983050848,1.478494623655914
"Swisher, Texas, US",2022-02-01 04:21:11,1839,30,,24861.430309584965,1.6313213703099512
"Tarrant, Texas, US",2022-02-01 04:21:11,522861,5277,,24868.36003548132,1.009254849759305
"Taylor, Texas, US",2022-02-01 04:21:11,28872,646,,20916.58576872365,2.2374619008035466
"Terrell, Texas, US",2022-02-01 04:21:11,111,3,,14304.123711340206,2.702702702702702
"Terry, Texas, US",2022-02-01 04:21:11,2114,80,,17135.44621869174,3.784295175023652
"Throckmorton, Texas, US",2022-02-01 04:21:11,253,7,,16855.429713524318,2.766798418972332
"Titus, Texas, US",2022-02-01 04:21:11,7892,113,,24097.70992366412,1.4318297009630006
"Tom Green, Texas, US",2022-02-01 04:21:11,39614,410,,33233.221476510065,1.0349876306356338
"Travis, Texas, US",2022-02-01 04:21:11,209160,1563,,16418.17522453715,0.7472748135398738
"Trinity, Texas, US",2022-02-01 04:21:11,2346,67,,16012.558869701728,2.855924978687127
"Tyler, Texas, US",2022-02-01 04:21:11,3258,75,,15033.222591362126,2.3020257826887662
"Unassigned, Texas, US",2022-02-01 04:21:11,66220,17,,,0.0256720024161884
"Upshur, Texas, US",2022-02-01 04:21:11,7167,164,,17165.233635906403,2.288265662062229
"Upton, Texas, US",2022-02-01 04:21:11,768,17,,21000.820344544707,2.2135416666666665
"Uvalde, Texas, US",2022-02-01 04:21:11,10109,121,,37803.373097490745,1.1969532100108813
"Val Verde, Texas, US",2022-02-01 04:21:11,13590,264,,27720.550739418657,1.9426048565121408
"Van Zandt, Texas, US",2022-02-01 04:21:11,9810,247,,17335.218236437533,2.5178389398572887
"Victoria, Texas, US",2022-02-01 04:21:11,17580,369,,19091.2644976326,2.098976109215017
"Walker, Texas, US",2022-02-01 04:21:11,17489,197,,23967.055405572075,1.126422322602779
"Waller, Texas, US",2022-02-01 04:21:11,8887,95,,16086.232487419904,1.068977157646
"Ward, Texas, US",2022-02-01 04:21:11,2619,39,,21828.63810635106,1.4891179839633448
"Washington, Texas, US",2022-02-01 04:21:11,8623,138,,24031.547851290343,1.6003711005450538
"Webb, Texas, US",2022-02-01 04:21:11,84617,940,,30586.07926203317,1.1108878830495057
"Wharton, Texas, US",2022-02-01 04:21:11,8013,196,,19282.414091827894,2.4460252090353176
"Wheeler, Texas, US",2022-02-01 04:21:11,1104,15,,21835.443037974685,1.358695652173913
"Wichita, Texas, US",2022-02-01 04:21:11,28367,585,,21452.77168569916,2.062255437656432
"Wilbarger, Texas, US",2022-02-01 04:21:11,3344,79,,26188.42509201973,2.36244019138756
"Willacy, Texas, US",2022-02-01 04:21:11,6340,118,,29684.427380840894,1.861198738170347
"Williamson, Texas, US",2022-02-01 04:21:11,123740,796,,20953.313092349348,0.6432843058024891
"Wilson, Texas, US",2022-02-01 04:21:11,10155,151,,19884.47229293127,1.4869522402757265
"Winkler, Texas, US",2022-02-01 04:21:11,1715,33,,21410.736579275905,1.924198250728863
"Wise, Texas, US",2022-02-01 04:21:11,16190,232,,23133.859167809784,1.4329833230389128
"Wood, Texas, US",2022-02-01 04:21:11,7589,257,,16664.836733349435,3.3864804322045066
"Yoakum, Texas, US",2022-02-01 04:21:11,1019,37,,11695.168139561574,3.631010794896958
"Young, Texas, US",2022-02-01 04:21:11,3657,78,,20305.38589672404,2.132895816242822
"Zapata, Texas, US",2022-02-01 04:21:11,2924,47,,20622.04668876508,1.6073871409028728
"Zavala, Texas, US",2022-02-01 04:21:11,3787,58,,31984.797297297297,1.5315553208344337
"Bear River, Utah, US",2022-02-01 04:21:11,49067,204,,26264.599770900026,0.415758045121976
"Central Utah, Utah, US",2022-02-01 04:21:11,19022,140,,23210.58154574517,0.7359899064241404
"Davis, Utah, US",2022-02-01 04:21:11,95136,342,,26762.6117851587,0.3594853683148335
"Salt Lake, Utah, US",2022-02-01 04:21:11,326024,1443,,28094.9332018886,0.4426054523593355
"San Juan, Utah, US",2022-02-01 04:21:11,3718,47,,24287.95401097465,1.2641204948897256
"Southeast Utah, Utah, US",2022-02-01 04:21:11,9463,68,,23522.831788013624,0.7185881855648314
"Southwest Utah, Utah, US",2022-02-01 04:21:11,60442,548,,23980.92381428492,0.9066543132259024
"Summit, Utah, US",2022-02-01 04:21:11,12936,20,,30694.032506821688,0.1546072974644403
"Tooele, Utah, US",2022-02-01 04:21:11,20136,88,,27866.42494360564,0.4370282081843464
"TriCounty, Utah, US",2022-02-01 04:21:11,11966,85,,21133.128465967293,0.7103459802774528
"Unassigned, Utah, US",2022-02-01 04:21:11,3385,6,,,0.1772525849335302
"Utah, Utah, US",2022-02-01 04:21:11,193906,706,,30477.10358593916,0.3640939424257114
"Wasatch, Utah, US",2022-02-01 04:21:11,10274,33,,30136.986301369863,0.3211991434689507
"Weber-Morgan, Utah, US",2022-02-01 04:21:11,70048,388,,25721.073522877905,0.553905893101873
"Addison, Vermont, US",2022-02-01 04:21:11,3721,13,,10117.736628871306,0.3493684493415748
"Bennington, Vermont, US",2022-02-01 04:21:11,8002,56,,22559.909782915143,0.6998250437390653
"Caledonia, Vermont, US",2022-02-01 04:21:11,4279,22,,14266.662221184944,0.5141388174807198
"Chittenden, Vermont, US",2022-02-01 04:21:11,24376,147,,14883.925409405643,0.6030521824745652
"Essex, Vermont, US",2022-02-01 04:21:11,1055,3,,17118.286548758722,0.2843601895734597
"Franklin, Vermont, US",2022-02-01 04:21:11,7909,58,,16009.473300676083,0.7333417625489949
"Grand Isle, Vermont, US",2022-02-01 04:21:11,824,4,,11389.080856945402,0.4854368932038835
"Lamoille, Vermont, US",2022-02-01 04:21:11,3108,12,,12254.554057251004,0.3861003861003861
"Orange, Vermont, US",2022-02-01 04:21:11,3034,10,,10501.17679634501,0.3295978905735003
"Orleans, Vermont, US",2022-02-01 04:21:11,4762,31,,17612.90083959019,0.6509869802603948
"Rutland, Vermont, US",2022-02-01 04:21:11,10534,53,,18102.455706208864,0.5031327131194229
"Unassigned, Vermont, US",2022-02-01 04:21:11,12852,6,,,0.0466853408029878
"Washington, Vermont, US",2022-02-01 04:21:11,7911,41,,13544.145594000924,0.5182657059790166
"Windham, Vermont, US",2022-02-01 04:21:11,5250,33,,12434.275969873526,0.6285714285714286
"Windsor, Vermont, US",2022-02-01 04:21:11,6855,47,,12449.602266535903,0.6856309263311452
"Virgin Islands, US",2022-02-01 04:21:11,14870,101,,13862.475295521495,0.6792199058507061
"Accomack, Virginia, US",2022-02-01 04:21:11,6757,90,,20909.147171679662,1.3319520497262098
"Albemarle, Virginia, US",2022-02-01 04:21:11,13733,124,,12561.053690661302,0.9029345372460496
"Alexandria, Virginia, US",2022-02-01 04:21:11,28302,165,,17752.214165642166,0.582997668009328
"Alleghany, Virginia, US",2022-02-01 04:21:11,3285,90,,22106.325706594893,2.73972602739726
"Amelia, Virginia, US",2022-02-01 04:21:11,2404,47,,18288.322556104984,1.9550748752079867
"Amherst, Virginia, US",2022-02-01 04:21:11,6221,69,,19683.59436797975,1.1091464394791837
"Appomattox, Virginia, US",2022-02-01 04:21:11,3337,43,,20972.91182200993,1.2885825591848965
"Arlington, Virginia, US",2022-02-01 04:21:11,38090,291,,16082.451592200709,0.7639800472564978
"Augusta, Virginia, US",2022-02-01 04:21:11,17126,157,,22666.031393101992,0.9167347892093892
"Bath, Virginia, US",2022-02-01 04:21:11,786,15,,18953.460332770683,1.9083969465648856
"Bedford, Virginia, US",2022-02-01 04:21:11,14615,184,,18500.702558325,1.2589804994868286
"Bland, Virginia, US",2022-02-01 04:21:11,1569,19,,24984.07643312102,1.2109623964308476
"Botetourt, Virginia, US",2022-02-01 04:21:11,6439,74,,19267.482569795626,1.1492467774499149
"Bristol, Virginia, US",2022-02-01 04:21:11,3852,63,,22980.551246867915,1.6355140186915889
"Brunswick, Virginia, US",2022-02-01 04:21:11,2709,37,,16690.28402439776,1.3658176448874124
"Buchanan, Virginia, US",2022-02-01 04:21:11,4078,91,,19415.34945724624,2.2314860225600786
"Buckingham, Virginia, US",2022-02-01 04:21:11,3509,41,,20463.027758339165,1.1684240524365916
"Buena Vista, Virginia, US",2022-02-01 04:21:11,1831,36,,28264.89657301636,1.9661387220098308
"Campbell, Virginia, US",2022-02-01 04:21:11,10190,169,,18566.092739364125,1.6584887144259075
"Caroline, Virginia, US",2022-02-01 04:21:11,6402,63,,20836.452400325463,0.9840674789128396
"Carroll, Virginia, US",2022-02-01 04:21:11,5975,119,,20056.392870329964,1.99163179916318
"Charles City, Virginia, US",2022-02-01 04:21:11,1105,23,,15869.59643831682,2.081447963800905
"Charlotte, Virginia, US",2022-02-01 04:21:11,2165,32,,18223.905723905733,1.4780600461893765
"Charlottesville, Virginia, US",2022-02-01 04:21:11,9050,63,,19146.95552828672,0.6961325966850829
"Chesapeake, Virginia, US",2022-02-01 04:21:11,47355,390,,19341.597402332183,0.8235666772252138
"Chesterfield, Virginia, US",2022-02-01 04:21:11,66999,624,,18990.53860238888,0.9313571844355886
"Clarke, Virginia, US",2022-02-01 04:21:11,2444,37,,16717.96976537383,1.513911620294599
"Colonial Heights, Virginia, US",2022-02-01 04:21:11,4463,74,,25693.7248128958,1.6580775263275824
"Covington, Virginia, US",2022-02-01 04:21:11,917,21,,16558.324304803176,2.2900763358778624
"Craig, Virginia, US",2022-02-01 04:21:11,980,12,,19099.59072305593,1.2244897959183674
"Culpeper, Virginia, US",2022-02-01 04:21:11,10796,104,,20522.763995817888,0.9633197480548352
"Cumberland, Virginia, US",2022-02-01 04:21:11,1129,19,,11367.297623842129,1.682905225863596
"Danville, Virginia, US",2022-02-01 04:21:11,10029,219,,25044.950554390165,2.183667364642537
"Dickenson, Virginia, US",2022-02-01 04:21:11,2872,40,,20058.667411649672,1.392757660167131
"Dinwiddie, Virginia, US",2022-02-01 04:21:11,4903,64,,17176.9899103139,1.305323271466449
"Emporia, Virginia, US",2022-02-01 04:21:11,1034,46,,19341.56378600823,4.448742746615087
"Essex, Virginia, US",2022-02-01 04:21:11,2118,23,,19337.167899205702,1.0859301227573182
"Fairfax, Virginia, US",2022-02-01 04:21:11,165927,1230,,14459.466054105682,0.7412898443291327
"Fairfax City, Virginia, US",2022-02-01 04:21:11,1911,36,,7956.201340605354,1.8838304552590264
"Falls Church, Virginia, US",2022-02-01 04:21:11,1774,14,,12136.553328316346,0.7891770011273957
"Fauquier, Virginia, US",2022-02-01 04:21:11,12105,110,,16996.152874111933,0.9087154068566708
